id,system_number,label_id,description,executor,company,criticality,anomaly_id,date_start,date_end,datetime_start,datetime_end,adress_id,parent
73425287,00004149/21,11,Дорожку к крыльцу и крыльцо посыпать реагентами.,Мастерский Участок № 4 (Теплый Стан),ГБУ «ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Обычная,1,2021-01-01 14:52,2021-01-01 15:34,,,434,73425287
73425289,00004150/21,2,,Мастерский участок № 2 (Зюзино),ГБУ «ЖИЛИЩНИК РАЙОНА ЗЮЗИНО»,Обычная,1,2021-01-01 14:52,2021-01-01 16:28,,,3571,73425289
73425292,00004151/21,10,Засор мусоропровода,Мастерский участок № 1 (Строгино),ГБУ «ЖИЛИЩНИК РАЙОНА СТРОГИНО»,Обычная,1,2021-01-01 14:52,2021-01-01 16:23,,,3572,73425292
73425293,00004152/21,2,протекает стояк  хвс . Течет на уровне пола.,Аварийная служба (Хорошёвский),ГБУ «ЖИЛИЩНИК ХОРОШЕВСКОГО РАЙОНА»,Аварийная,1,2021-01-01 14:52,2021-01-01 17:14,,,3573,73425293
73425297,00004153/21,9,"Левый лифт, тот что ближе к лестнице, если спускать в нем ,приподьезде  к первому этажу издает громкие звуки шум и вибрацию, которые слышны на других этажах","ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК АЛТУФЬЕВСКОГО РАЙОНА»,Обычная,1,2021-01-01 14:52,2021-01-02 08:21,,,3574,73425297
73425299,00004154/21,8,"Ковш выпал из мусоропровода, болтается вместе с мусором",Мастерский участок № 3 (Лефортово),ГБУ «ЖИЛИЩНИК РАЙОНА ЛЕФОРТОВО»,Обычная,1,2021-01-01 14:53,2021-01-01 18:04,,,3551,73425299
73425303,00004155/21,10,"Каловые массы на первом этаже, на крыльце и двери подъезда",Мастерский участок № 3 (Марфино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРФИНО»,Обычная,1,2021-01-01 14:53,2021-01-02 07:49,,,3575,73425303
73425304,00004156/21,9,Застревание в лифте,АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК ТАГАНСКОГО РАЙОНА»,Обычная,1,2021-01-01 14:53,2021-01-01 15:15,,,3576,73425304
73425310,00004157/21,2,Из трубы льется вода и заливается по ступенькам в подвал. Дверь открыта.,Мастерский участок № 2 (Котловка),ГБУ «ЖИЛИЩНИК РАЙОНА КОТЛОВКА»,Аварийная,2,2021-01-01 14:53,2021-01-01 15:14,,,3577,73425310
73425327,00004158/21,2,"Непрогрев полотенцесушителя.  Требует письменное разъяснения, почему не работает по ночам и выходным дням.",РЭУ-15 (Хорошево-Мневники),ГБУ «ЖИЛИЩНИК РАЙОНА ХОРОШЕВО-МНЕВНИКИ»,Обычная,1,2021-01-01 14:53,2021-01-01 22:12,,,3578,73425327
73425344,00004159/21,4,Пропал свет и электричество в квартире,Мастерский участок №2 (Косино-Ухтомский),ГБУ «ЖИЛИЩНИК РАЙОНА КОСИНО-УХТОМСКИЙ»,Аварийная,1,2021-01-01 14:53,2021-01-01 15:35,,,3579,73425344
73425362,00004160/21,2,,ООО «ЖИЛЦЕНТР»,ООО «ЖИЛЦЕНТР»,Аварийная,3,2021-01-01 14:54,2021-01-01 20:03,,,370,73425362
73425363,00004161/21,10,На 11-м и 12-м этажах,Мастерский участок № 4 (Митино),ГБУ «ЖИЛИЩНИК РАЙОНА МИТИНО»,Обычная,3,2021-01-01 14:54,2021-01-01 15:37,,,3580,73425363
73425372,00004162/21,10,Между 1 и 2 этажами забит,Мастерский участок № 3 (Останкинский),ГБУ «ЖИЛИЩНИК ОСТАНКИНСКОГО РАЙОНА»,Обычная,3,2021-01-01 14:54,2021-01-01 16:27,,,94,73425372
73425376,00004163/21,11,Дорожку к крыльцу посыпать реагентами.,Мастерский участок № 12 (Орехово-Борисово Северное),ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО СЕВЕРНОЕ»,Обычная,1,2021-01-01 14:54,2021-01-01 15:19,,,3582,73425376
73425380,00004164/21,9,"Все лифты не работают ,стоят на 1 этаже.","ООО ""ПЛК""",ООО УК «ЮТА»,Обычная,3,2021-01-01 14:54,2021-01-01 15:02,,,3583,73425380
73425385,00004165/21,2,в кране ХВС нет воды,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК БУТЫРСКОГО РАЙОНА»,Обычная,1,2021-01-01 14:55,2021-01-01 15:08,,,3584,73425001
73425389,00004166/21,10,на 3 этаже засор,Мастерский участок №6 (Гольяново),ГБУ «ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО»,Обычная,1,2021-01-01 14:55,2021-01-01 16:07,,,3585,73425389
73425391,00004167/21,11,"Вдоль всего дома очистить от наледи, посыпать реагентами.",,ГБУ «ЖИЛИЩНИК РАЙОНА КУЗЬМИНКИ»,Обычная,1,2021-01-01 14:55,2021-01-01 14:55,,,3586,73425391
73425397,00004168/21,2,"в кране ХВС нет воды, заявитель пояснил что у них только холодная вода",Мастерский участок № 3 (Южное Тушино),ГБУ «ЖИЛИЩНИК РАЙОНА ЮЖНОЕ ТУШИНО»,Обычная,1,2021-01-01 14:55,2021-01-01 16:04,,,3587,73425397
73425402,00004169/21,10,на 4 этаже забит  мусоропровод прочистить и убрать на площадке,РЭУ-6 (Хорошево-Мнёвники),ГБУ «ЖИЛИЩНИК РАЙОНА ХОРОШЕВО-МНЕВНИКИ»,Обычная,1,2021-01-01 14:55,2021-01-01 15:46,,,3588,73425402
73425403,00004170/21,11,"Около дома гололёд, прямо при выходе из подъезда",ООО «ПИК-КОМФОРТ»,ООО «КОММУНАЛЬНЫЙ СЕРВИС»,Обычная,2,2021-01-01 14:55,2021-01-01 15:03,,,3589,73425403
73425405,00004171/21,9,"В 8 подъезде лифт единственный, не вызывается с 6 , с 1 этажей, признаков движения не  слышно . Кнопка вызова не горит. Возможно лифт стоит на  1  этаже.",АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК ТАГАНСКОГО РАЙОНА»,Обычная,1,2021-01-01 14:55,2021-01-01 17:55,,,3590,73425405
73425409,00004172/21,11,Гололёд при входе в подъезд и на тротуаре вдоль дома,Мастерский участок № 10 (Орехово-Борисово Южное),ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО ЮЖНОЕ»,Обычная,1,2021-01-01 14:55,2021-01-01 15:15,,,3591,73425409
73425412,00004173/21,13,"составить акт  о качестве воды, заявитель настоЯл на составлении заявки",Мастерский участок № 2 (Старое Крюково),ГБУ «ЖИЛИЩНИК ЗЕЛАО»,Обычная,1,2021-01-01 14:55,2021-01-01 15:14,,,3502,73425412
73425421,00004174/21,10,"На 3 этаже, ковш переполнен, мусор не уходит стоит сверху и снизу.",Мастерский участок № 6 (Северный),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНЫЙ»,Обычная,1,2021-01-01 14:55,2021-01-01 15:29,,,3592,73425421
73425425,00004175/21,15,"Доводчик сорван, дверь открыта настежь","ООО ""ИНЖЕНЕРНЫЕ СИСТЕМЫ""",ООО УК «ЮТА»,Обычная,1,2021-01-01 14:56,2021-01-01 15:08,,,3593,73425425
73425430,00004176/21,4,В квартире заявителя полностью нет электричества,Мастерский участок № 1 (Обручевский),ГБУ «ЖИЛИЩНИК ОБРУЧЕВСКОГО РАЙОНА»,Аварийная,1,2021-01-01 14:56,2021-01-01 15:44,,,3594,73425430
73425432,00004177/21,4,Периодически выключается свет в квартире,Мастерский участок № 1 (Тимирязевский),ГБУ «ЖИЛИЩНИК ТИМИРЯЗЕВСКОГО РАЙОНА»,Обычная,2,2021-01-01 14:56,2021-01-01 17:47,,,3501,73425432
73425433,00004178/21,11,Между домами 6 и 4 корпус 1 очень скользко. Лед и еще и сделали свалку,,ГБУ «ЖИЛИЩНИК РАЙОНА АЭРОПОРТ»,Обычная,1,2021-01-01 14:56,2021-01-01 14:57,,,3595,73425433
73425434,00004179/21,2,Капает. По стояку текла вчера.,Мастерский участок № 1 (Кунцево),ГБУ «ЖИЛИЩНИК РАЙОНА КУНЦЕВО»,Обычная,1,2021-01-01 14:56,2021-01-01 18:00,,,3596,73425434
73425439,00004180/21,8,"в подъезде повесили замок во входной двери  на  выходе на черной лестнице , просят открыть дверь в подъезд ,",Мастерский участок №6 (Южное Чертаново),ГБУ «ЖИЛИЩНИК РАЙОНА ЧЕРТАНОВО ЮЖНОЕ»,Обычная,1,2021-01-01 14:56,2021-01-01 15:28,,,3597,73425439
73425442,00004181/21,2,ванная технический шкаф,Мастерский участок РЭУ-1(Печатники),ГБУ «ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ»,Обычная,2,2021-01-01 14:56,2021-01-01 16:27,,,3598,73425442
73425444,00004182/21,4,В квартире заявителя,Мастерский участок № 1 (Очаково-Матвеевское),ГБУ «ЖИЛИЩНИК РАЙОНА ОЧАКОВО-МАТВЕЕВСКОЕ»,Аварийная,3,2021-01-01 14:56,2021-01-01 15:14,,,3599,73425444
73425450,00004183/21,2,"в туалете сильная течь, воду перекрыли,   заявитель без воды",Мастерский участок № 13 (Орехово-Борисово Северное),ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО СЕВЕРНОЕ»,Аварийная,1,2021-01-01 14:56,2021-01-01 15:13,,,230,73425450
73425454,00004184/21,11,"Подъезд 1  ступеньки скользко посыпать реагентами очистить от наледи, так же перед всеми подъездами посыпать реагентами просят",Мастерский участок № 7 (Кунцево),ГБУ «ЖИЛИЩНИК РАЙОНА КУНЦЕВО»,Обычная,1,2021-01-01 14:56,2021-01-01 15:02,,,3600,73425454
73425461,00004185/21,11,"подъезд 1, посыпать реагентами",Мастерский участок № 1 (Северное Медведково),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ МЕДВЕДКОВО»,Обычная,1,2021-01-01 14:56,2021-01-01 15:10,,,3601,73425461
73425464,00004186/21,4,В квартире заявителя погас свет,Мастерский участок №38 (Новогиреево),ГБУ «ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО»,Аварийная,1,2021-01-01 14:56,2021-01-01 15:18,,,3602,73425464
73425470,00004187/21,2,"Магазин пятерочка ,с верхних этажей течет.",Мастерский участок № 1 (Лосиноостровский),ГБУ «ЖИЛИЩНИК ЛОСИНООСТРОВСКОГО РАЙОНА»,Аварийная,1,2021-01-01 14:56,2021-01-01 15:34,,,3603,73425470
73425475,00004188/21,11,ступеньки скользко посыпать реагентами очистить от наледи,Мастерский участок № 4 (Коньково),ГБУ«ЖИЛИЩНИК РАЙОНА КОНЬКОВО»,Обычная,1,2021-01-01 14:56,2021-01-01 15:23,,,3604,73425475
